"Gebied","Code_Plot","Code_Subplot","Plot_Nr","Positie","X_Lamb","Y_Lamb","datum","substaalcode","type"
"Negenkerk","mnkp_01","mnkp_01w","1","w","247259.6","191214.1",2024-06-12,"mnkp_01w_20240612","VJ"
"Negenkerk","mnkp_01","mnkp_01w","1","w","247259.6","191214.1",2024-08-27,"mnkp_01w_20240827","NJ"
"Negenkerk","mnkp_01","mnkp_01z","1","z","247261.6","191212.1",2024-06-12,"mnkp_01z_20240612","VJ"
"Negenkerk","mnkp_01","mnkp_01z","1","z","247261.6","191212.1",2024-08-27,"mnkp_01z_20240827","NJ"
"Negenkerk","mnkp_02","mnkp_02c","2","c","248029.6","191118.1",2025-06-11,"mnkp_02c_20250611","VJ"
"Negenkerk","mnkp_02","mnkp_02c","2","c","248029.6","191118.1",2025-08-20,"mnkp_02c_20250820","NJ"
"Negenkerk","mnkp_02","mnkp_02n","2","n","248029.6","191120.1",2025-06-11,"mnkp_02n_20250611","VJ"
"Negenkerk","mnkp_02","mnkp_02n","2","n","248029.6","191120.1",2025-08-20,"mnkp_02n_20250820","NJ"
"Negenkerk","mnkp_02","mnkp_02o","2","o","248031.6","191118.1",2025-06-11,"mnkp_02o_20250611","VJ"
"Negenkerk","mnkp_02","mnkp_02o","2","o","248031.6","191118.1",2025-08-20,"mnkp_02o_20250820","NJ"
"Negenkerk","mnkp_02","mnkp_02w","2","w","248027.6","191118.1",2025-06-11,"mnkp_02w_20250611","VJ"
"Negenkerk","mnkp_02","mnkp_02w","2","w","248027.6","191118.1",2025-08-20,"mnkp_02w_20250820","NJ"
"Negenkerk","mnkp_02","mnkp_02z","2","z","248029.6","191116.1",2025-06-11,"mnkp_02z_20250611","VJ"
"Negenkerk","mnkp_02","mnkp_02z","2","z","248029.6","191116.1",2025-08-20,"mnkp_02z_20250820","NJ"
"Negenkerk","mnkp_03","mnkp_03c","3","c","248285.6","190510.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_03","mnkp_03c","3","c","248285.6","190510.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_03","mnkp_03n","3","n","248285.6","190512.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_03","mnkp_03n","3","n","248285.6","190512.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_03","mnkp_03o","3","o","248287.6","190510.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_03","mnkp_03o","3","o","248287.6","190510.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_03","mnkp_03w","3","w","248283.6","190510.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_03","mnkp_03w","3","w","248283.6","190510.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_03","mnkp_03z","3","z","248285.6","190508.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_03","mnkp_03z","3","z","248285.6","190508.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_04","mnkp_04c","4","c","247421.6","191054.1",2024-06-12,"mnkp_04c_20240612","VJ"
"Negenkerk","mnkp_04","mnkp_04c","4","c","247421.6","191054.1",2024-08-27,"mnkp_04c_20240827","NJ"
"Negenkerk","mnkp_04","mnkp_04n","4","n","247421.6","191056.1",2024-06-12,"mnkp_04n_20240612","VJ"
"Negenkerk","mnkp_04","mnkp_04n","4","n","247421.6","191056.1",2024-08-27,"mnkp_04n_20240827","NJ"
"Negenkerk","mnkp_04","mnkp_04o","4","o","247423.6","191054.1",2024-06-12,"mnkp_04o_20240612","VJ"
"Negenkerk","mnkp_04","mnkp_04o","4","o","247423.6","191054.1",2024-08-27,"mnkp_04o_20240827","NJ"
"Negenkerk","mnkp_04","mnkp_04w","4","w","247419.6","191054.1",2024-06-12,"mnkp_04w_20240612","VJ"
"Negenkerk","mnkp_04","mnkp_04w","4","w","247419.6","191054.1",2024-08-27,"mnkp_04w_20240827","NJ"
"Negenkerk","mnkp_04","mnkp_04z","4","z","247421.6","191052.1",2024-06-12,"mnkp_04z_20240612","VJ"
"Negenkerk","mnkp_04","mnkp_04z","4","z","247421.6","191052.1",2024-08-27,"mnkp_04z_20240827","NJ"
"Negenkerk","mnkp_05","mnkp_05c","5","c","248253.6","191150.1",2025-06-11,"mnkp_05c_20250611","VJ"
"Negenkerk","mnkp_05","mnkp_05c","5","c","248253.6","191150.1",2025-08-20,"mnkp_05c_20250820","NJ"
"Negenkerk","mnkp_05","mnkp_05n","5","n","248253.6","191152.1",2025-06-11,"mnkp_05n_20250611","VJ"
"Negenkerk","mnkp_05","mnkp_05n","5","n","248253.6","191152.1",2025-08-20,"mnkp_05n_20250820","NJ"
"Negenkerk","mnkp_05","mnkp_05o","5","o","248255.6","191150.1",2025-06-11,"mnkp_05o_20250611","VJ"
"Negenkerk","mnkp_05","mnkp_05o","5","o","248255.6","191150.1",2025-08-20,"mnkp_05o_20250820","NJ"
"Negenkerk","mnkp_05","mnkp_05w","5","w","248251.6","191150.1",2025-06-11,"mnkp_05w_20250611","VJ"
"Negenkerk","mnkp_05","mnkp_05w","5","w","248251.6","191150.1",2025-08-20,"mnkp_05w_20250820","NJ"
"Negenkerk","mnkp_05","mnkp_05z","5","z","248253.6","191148.1",2025-06-11,"mnkp_05z_20250611","VJ"
"Negenkerk","mnkp_05","mnkp_05z","5","z","248253.6","191148.1",2025-08-20,"mnkp_05z_20250820","NJ"
"Negenkerk","mnkp_06","mnkp_06c","6","c","247357.6","191310.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_06","mnkp_06c","6","c","247357.6","191310.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_06","mnkp_06n","6","n","247357.6","191312.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_06","mnkp_06n","6","n","247357.6","191312.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_06","mnkp_06o","6","o","247359.6","191310.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_06","mnkp_06o","6","o","247359.6","191310.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_06","mnkp_06w","6","w","247355.6","191310.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_06","mnkp_06w","6","w","247355.6","191310.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_06","mnkp_06z","6","z","247357.6","191308.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_06","mnkp_06z","6","z","247357.6","191308.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_07","mnkp_07c","7","c","247485.6","191054.1",2024-06-12,"mnkp_07c_20240612","VJ"
"Negenkerk","mnkp_07","mnkp_07c","7","c","247485.6","191054.1",2024-08-27,"mnkp_07c_20240827","NJ"
"Negenkerk","mnkp_07","mnkp_07n","7","n","247485.6","191056.1",2024-06-12,"mnkp_07n_20240612","VJ"
"Negenkerk","mnkp_07","mnkp_07n","7","n","247485.6","191056.1",2024-08-27,"mnkp_07n_20240827","NJ"
"Negenkerk","mnkp_07","mnkp_07o","7","o","247487.6","191054.1",2024-06-12,"mnkp_07o_20240612","VJ"
"Negenkerk","mnkp_07","mnkp_07o","7","o","247487.6","191054.1",2024-08-27,"mnkp_07o_20240827","NJ"
"Negenkerk","mnkp_07","mnkp_07w","7","w","247483.6","191054.1",2024-06-12,"mnkp_07w_20240612","VJ"
"Negenkerk","mnkp_07","mnkp_07w","7","w","247483.6","191054.1",2024-08-27,"mnkp_07w_20240827","NJ"
"Negenkerk","mnkp_07","mnkp_07z","7","z","247485.6","191052.1",2024-06-12,"mnkp_07z_20240612","VJ"
"Negenkerk","mnkp_07","mnkp_07z","7","z","247485.6","191052.1",2024-08-27,"mnkp_07z_20240827","NJ"
"Negenkerk","mnkp_08","mnkp_08c","8","c","248061.6","191022.1",2025-06-11,"mnkp_08c_20250611","VJ"
"Negenkerk","mnkp_08","mnkp_08c","8","c","248061.6","191022.1",2025-08-20,"mnkp_08c_20250820","NJ"
"Negenkerk","mnkp_08","mnkp_08n","8","n","248061.6","191024.1",2025-06-11,"mnkp_08n_20250611","VJ"
"Negenkerk","mnkp_08","mnkp_08n","8","n","248061.6","191024.1",2025-08-20,"mnkp_08n_20250820","NJ"
"Negenkerk","mnkp_08","mnkp_08o","8","o","248063.6","191022.1",2025-06-11,"mnkp_08o_20250611","VJ"
"Negenkerk","mnkp_08","mnkp_08o","8","o","248063.6","191022.1",2025-08-20,"mnkp_08o_20250820","NJ"
"Negenkerk","mnkp_08","mnkp_08w","8","w","248059.6","191022.1",2025-06-11,"mnkp_08w_20250611","VJ"
"Negenkerk","mnkp_08","mnkp_08w","8","w","248059.6","191022.1",2025-08-20,"mnkp_08w_20250820","NJ"
"Negenkerk","mnkp_08","mnkp_08z","8","z","248061.6","191020.1",2025-06-11,"mnkp_08z_20250611","VJ"
"Negenkerk","mnkp_08","mnkp_08z","8","z","248061.6","191020.1",2025-08-20,"mnkp_08z_20250820","NJ"
"Negenkerk","mnkp_09","mnkp_09c","9","c","248509.6","190958.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_09","mnkp_09c","9","c","248509.6","190958.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_09","mnkp_09n","9","n","248509.6","190960.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_09","mnkp_09n","9","n","248509.6","190960.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_09","mnkp_09o","9","o","248511.6","190958.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_09","mnkp_09o","9","o","248511.6","190958.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_09","mnkp_09w","9","w","248507.6","190958.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_09","mnkp_09w","9","w","248507.6","190958.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_09","mnkp_09z","9","z","248509.6","190956.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_09","mnkp_09z","9","z","248509.6","190956.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_10","mnkp_10c","10","c","247293.6","190958.1",2024-06-12,"mnkp_10c_20240612","VJ"
"Negenkerk","mnkp_10","mnkp_10c","10","c","247293.6","190958.1",2024-08-27,"mnkp_10c_20240827","NJ"
"Negenkerk","mnkp_10","mnkp_10n","10","n","247293.6","190960.1",2024-06-12,"mnkp_10n_20240612","VJ"
"Negenkerk","mnkp_10","mnkp_10n","10","n","247293.6","190960.1",2024-08-27,"mnkp_10n_20240827","NJ"
"Negenkerk","mnkp_10","mnkp_10o","10","o","247295.6","190958.1",2024-06-12,"mnkp_10o_20240612","VJ"
"Negenkerk","mnkp_10","mnkp_10o","10","o","247295.6","190958.1",2024-08-27,"mnkp_10o_20240827","NJ"
"Negenkerk","mnkp_10","mnkp_10w","10","w","247291.6","190958.1",2024-06-12,"mnkp_10w_20240612","VJ"
"Negenkerk","mnkp_10","mnkp_10w","10","w","247291.6","190958.1",2024-08-27,"mnkp_10w_20240827","NJ"
"Negenkerk","mnkp_10","mnkp_10z","10","z","247293.6","190956.1",2024-06-12,"mnkp_10z_20240612","VJ"
"Negenkerk","mnkp_10","mnkp_10z","10","z","247293.6","190956.1",2024-08-27,"mnkp_10z_20240827","NJ"
"Negenkerk","mnkp_11","mnkp_11c","11","c","248189.6","191054.1",2025-06-11,"mnkp_11c_20250611","VJ"
"Negenkerk","mnkp_11","mnkp_11c","11","c","248189.6","191054.1",2025-08-20,"mnkp_11c_20250820","NJ"
"Negenkerk","mnkp_11","mnkp_11n","11","n","248189.6","191056.1",2025-06-11,"mnkp_11n_20250611","VJ"
"Negenkerk","mnkp_11","mnkp_11n","11","n","248189.6","191056.1",2025-08-20,"mnkp_11n_20250820","NJ"
"Negenkerk","mnkp_11","mnkp_11o","11","o","248191.6","191054.1",2025-06-11,"mnkp_11o_20250611","VJ"
"Negenkerk","mnkp_11","mnkp_11o","11","o","248191.6","191054.1",2025-08-20,"mnkp_11o_20250820","NJ"
"Negenkerk","mnkp_11","mnkp_11w","11","w","248187.6","191054.1",2025-06-11,"mnkp_11w_20250611","VJ"
"Negenkerk","mnkp_11","mnkp_11w","11","w","248187.6","191054.1",2025-08-20,"mnkp_11w_20250820","NJ"
"Negenkerk","mnkp_11","mnkp_11z","11","z","248189.6","191052.1",2025-06-11,"mnkp_11z_20250611","VJ"
"Negenkerk","mnkp_11","mnkp_11z","11","z","248189.6","191052.1",2025-08-20,"mnkp_11z_20250820","NJ"
"Negenkerk","mnkp_12","mnkp_12c","12","c","248605.6","191054.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_12","mnkp_12c","12","c","248605.6","191054.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_12","mnkp_12n","12","n","248605.6","191056.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_12","mnkp_12n","12","n","248605.6","191056.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_12","mnkp_12o","12","o","248607.6","191054.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_12","mnkp_12o","12","o","248607.6","191054.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_12","mnkp_12w","12","w","248603.6","191054.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_12","mnkp_12w","12","w","248603.6","191054.1",NA,"#N/B","NJ"
"Negenkerk","mnkp_12","mnkp_12z","12","z","248605.6","191052.1",NA,"#N/B","VJ"
"Negenkerk","mnkp_12","mnkp_12z","12","z","248605.6","191052.1",NA,"#N/B","NJ"
"IJzermonding","simp_01","simp_01c","1","c","35837.6","205550.1",2024-06-05,"simp_01c_20240605","VJ"
"IJzermonding","simp_01","simp_01c","1","c","35837.6","205550.1",2024-08-28,"simp_01c_20240828","NJ"
"IJzermonding","simp_01","simp_01n","1","n","35837.6","205552.1",2024-06-05,"simp_01n_20240605","VJ"
"IJzermonding","simp_01","simp_01n","1","n","35837.6","205552.1",2024-08-28,"simp_01n_20240828","NJ"
"IJzermonding","simp_01","simp_01o","1","o","35839.6","205550.1",2024-06-05,"simp_01o_20240605","VJ"
"IJzermonding","simp_01","simp_01o","1","o","35839.6","205550.1",2024-08-28,"simp_01o_20240828","NJ"
"IJzermonding","simp_01","simp_01w","1","w","35835.6","205550.1",2024-06-05,"simp_01w_20240605","VJ"
"IJzermonding","simp_01","simp_01w","1","w","35835.6","205550.1",2024-08-28,"simp_01w_20240828","NJ"
"IJzermonding","simp_01","simp_01z","1","z","35837.6","205548.1",2024-06-05,"simp_01z_20240605","VJ"
"IJzermonding","simp_01","simp_01z","1","z","35837.6","205548.1",2024-08-28,"simp_01z_20240828","NJ"
"IJzermonding","simp_02","simp_02c","2","c","36381.6","205070.1",2024-06-05,"simp_02c_20240605","VJ"
"IJzermonding","simp_02","simp_02c","2","c","36381.6","205070.1",2024-08-28,"simp_02c_20240828","NJ"
"IJzermonding","simp_02","simp_02n","2","n","36381.6","205072.1",2024-06-05,"simp_02n_20240605","VJ"
"IJzermonding","simp_02","simp_02n","2","n","36381.6","205072.1",2024-08-28,"simp_02n_20240828","NJ"
"IJzermonding","simp_02","simp_02o","2","o","36383.6","205070.1",2024-06-05,"simp_02o_20240605","VJ"
"IJzermonding","simp_02","simp_02o","2","o","36383.6","205070.1",2024-08-28,"simp_02o_20240828","NJ"
"IJzermonding","simp_02","simp_02w","2","w","36379.6","205070.1",2024-06-05,"simp_02w_20240605","VJ"
"IJzermonding","simp_02","simp_02w","2","w","36379.6","205070.1",2024-08-28,"simp_02w_20240828","NJ"
"IJzermonding","simp_02","simp_02z","2","z","36381.6","205068.1",2024-06-05,"simp_02z_20240605","VJ"
"IJzermonding","simp_02","simp_02z","2","z","36381.6","205068.1",2024-08-28,"simp_02z_20240828","NJ"
"IJzermonding","simp_03","simp_03c","3","c","36029.6","205262.1",2024-06-05,"simp_03c_20240605","VJ"
"IJzermonding","simp_03","simp_03c","3","c","36029.6","205262.1",2024-08-28,"simp_03c_20240828","NJ"
"IJzermonding","simp_03","simp_03n","3","n","36029.6","205264.1",2024-06-05,"simp_03n_20240605","VJ"
"IJzermonding","simp_03","simp_03n","3","n","36029.6","205264.1",2024-08-28,"simp_03n_20240828","NJ"
"IJzermonding","simp_03","simp_03o","3","o","36031.6","205262.1",2024-06-05,"simp_03o_20240605","VJ"
"IJzermonding","simp_03","simp_03o","3","o","36031.6","205262.1",2024-08-28,"simp_03o_20240828","NJ"
"IJzermonding","simp_03","simp_03w","3","w","36027.6","205262.1",2024-06-05,"simp_03w_20240605","VJ"
"IJzermonding","simp_03","simp_03w","3","w","36027.6","205262.1",2024-08-28,"simp_03w_20240828","NJ"
"IJzermonding","simp_03","simp_03z","3","z","36029.6","205260.1",2024-06-05,"simp_03z_20240605","VJ"
"IJzermonding","simp_03","simp_03z","3","z","36029.6","205260.1",2024-08-28,"simp_03z_20240828","NJ"
"IJzermonding","simp_04","simp_04c","4","c","36029.6","205454.1",NA,"#N/B","VJ"
"IJzermonding","simp_04","simp_04c","4","c","36029.6","205454.1",NA,"#N/B","NJ"
"IJzermonding","simp_04","simp_04n","4","n","36029.6","205456.1",NA,"#N/B","VJ"
"IJzermonding","simp_04","simp_04n","4","n","36029.6","205456.1",NA,"#N/B","NJ"
"IJzermonding","simp_04","simp_04o","4","o","36031.6","205454.1",NA,"#N/B","VJ"
"IJzermonding","simp_04","simp_04o","4","o","36031.6","205454.1",NA,"#N/B","NJ"
"IJzermonding","simp_04","simp_04w","4","w","36027.6","205454.1",NA,"#N/B","VJ"
"IJzermonding","simp_04","simp_04w","4","w","36027.6","205454.1",NA,"#N/B","NJ"
"IJzermonding","simp_04","simp_04z","4","z","36029.6","205452.1",NA,"#N/B","VJ"
"IJzermonding","simp_04","simp_04z","4","z","36029.6","205452.1",NA,"#N/B","NJ"
"IJzermonding","simp_05","simp_05c","5","c","35773.6","205486.1",2025-06-02,"simp_05c_20250602","VJ"
"IJzermonding","simp_05","simp_05c","5","c","35773.6","205486.1",2025-08-21,"simp_05c_20250821","NJ"
"IJzermonding","simp_05","simp_05n","5","n","35773.6","205488.1",2025-06-02,"simp_05n_20250602","VJ"
"IJzermonding","simp_05","simp_05n","5","n","35773.6","205488.1",2025-08-21,"simp_05n_20250821","NJ"
"IJzermonding","simp_05","simp_05o","5","o","35775.6","205486.1",2025-06-02,"simp_05o_20250602","VJ"
"IJzermonding","simp_05","simp_05o","5","o","35775.6","205486.1",2025-08-21,"simp_05o_20250821","NJ"
"IJzermonding","simp_05","simp_05w","5","w","35771.6","205486.1",2025-06-02,"simp_05w_20250602","VJ"
"IJzermonding","simp_05","simp_05w","5","w","35771.6","205486.1",2025-08-21,"simp_05w_20250821","NJ"
"IJzermonding","simp_05","simp_05z","5","z","35773.6","205484.1",2025-06-02,"simp_05z_20250602","VJ"
"IJzermonding","simp_05","simp_05z","5","z","35773.6","205484.1",2025-08-21,"simp_05z_20250821","NJ"
"IJzermonding","simp_06","simp_06c","6","c","35901.6","205294.1",2025-06-02,"simp_06c_20250602","VJ"
"IJzermonding","simp_06","simp_06c","6","c","35901.6","205294.1",2025-08-21,"simp_06c_20250821","NJ"
"IJzermonding","simp_06","simp_06n","6","n","35901.6","205296.1",2025-06-02,"simp_06n_20250602","VJ"
"IJzermonding","simp_06","simp_06n","6","n","35901.6","205296.1",2025-08-21,"simp_06n_20250821","NJ"
"IJzermonding","simp_06","simp_06o","6","o","35903.6","205294.1",2025-06-02,"simp_06o_20250602","VJ"
"IJzermonding","simp_06","simp_06o","6","o","35903.6","205294.1",2025-08-21,"simp_06o_20250821","NJ"
"IJzermonding","simp_06","simp_06w","6","w","35899.6","205294.1",2025-06-02,"simp_06w_20250602","VJ"
"IJzermonding","simp_06","simp_06w","6","w","35899.6","205294.1",2025-08-21,"simp_06w_20250821","NJ"
"IJzermonding","simp_06","simp_06z","6","z","35901.6","205292.1",2025-06-02,"simp_06z_20250602","VJ"
"IJzermonding","simp_06","simp_06z","6","z","35901.6","205292.1",2025-08-21,"simp_06z_20250821","NJ"
"IJzermonding","simp_07","simp_07c","7","c","35741.6","205614.1",2025-06-02,"simp_07c_20250602","VJ"
"IJzermonding","simp_07","simp_07c","7","c","35741.6","205614.1",2025-08-21,"simp_07c_20250821","NJ"
"IJzermonding","simp_07","simp_07n","7","n","35741.6","205616.1",2025-06-02,"simp_07n_20250602","VJ"
"IJzermonding","simp_07","simp_07n","7","n","35741.6","205616.1",2025-08-21,"simp_07n_20250821","NJ"
"IJzermonding","simp_07","simp_07o","7","o","35743.6","205614.1",2025-06-02,"simp_07o_20250602","VJ"
"IJzermonding","simp_07","simp_07o","7","o","35743.6","205614.1",2025-08-21,"simp_07o_20250821","NJ"
"IJzermonding","simp_07","simp_07w","7","w","35739.6","205614.1",2025-06-02,"simp_07w_20250602","VJ"
"IJzermonding","simp_07","simp_07w","7","w","35739.6","205614.1",2025-08-21,"simp_07w_20250821","NJ"
"IJzermonding","simp_07","simp_07z","7","z","35741.6","205612.1",2025-06-02,"simp_07z_20250602","VJ"
"IJzermonding","simp_07","simp_07z","7","z","35741.6","205612.1",2025-08-21,"simp_07z_20250821","NJ"
"IJzermonding","simp_08","simp_08c","8","c","35901.6","205390.1",2025-06-02,"simp_08c_20250602","VJ"
"IJzermonding","simp_08","simp_08c","8","c","35901.6","205390.1",2025-08-21,"simp_08c_20250821","NJ"
"IJzermonding","simp_08","simp_08n","8","n","35901.6","205392.1",2025-06-02,"simp_08n_20250602","VJ"
"IJzermonding","simp_08","simp_08n","8","n","35901.6","205392.1",2025-08-21,"simp_08n_20250821","NJ"
"IJzermonding","simp_08","simp_08o","8","o","35903.6","205390.1",2025-06-02,"simp_08o_20250602","VJ"
"IJzermonding","simp_08","simp_08o","8","o","35903.6","205390.1",2025-08-21,"simp_08o_20250821","NJ"
"IJzermonding","simp_08","simp_08w","8","w","35899.6","205390.1",2025-06-02,"simp_08w_20250602","VJ"
"IJzermonding","simp_08","simp_08w","8","w","35899.6","205390.1",2025-08-21,"simp_08w_20250821","NJ"
"IJzermonding","simp_08","simp_08z","8","z","35901.6","205388.1",2025-06-02,"simp_08z_20250602","VJ"
"IJzermonding","simp_08","simp_08z","8","z","35901.6","205388.1",2025-08-21,"simp_08z_20250821","NJ"
"IJzermonding","simp_09","simp_09c","9","c","36381.6","205102.1",NA,"#N/B","VJ"
"IJzermonding","simp_09","simp_09c","9","c","36381.6","205102.1",NA,"#N/B","NJ"
"IJzermonding","simp_09","simp_09n","9","n","36381.6","205104.1",NA,"#N/B","VJ"
"IJzermonding","simp_09","simp_09n","9","n","36381.6","205104.1",NA,"#N/B","NJ"
"IJzermonding","simp_09","simp_09o","9","o","36383.6","205102.1",NA,"#N/B","VJ"
"IJzermonding","simp_09","simp_09o","9","o","36383.6","205102.1",NA,"#N/B","NJ"
"IJzermonding","simp_09","simp_09w","9","w","36379.6","205102.1",NA,"#N/B","VJ"
"IJzermonding","simp_09","simp_09w","9","w","36379.6","205102.1",NA,"#N/B","NJ"
"IJzermonding","simp_09","simp_09z","9","z","36381.6","205100.1",NA,"#N/B","VJ"
"IJzermonding","simp_09","simp_09z","9","z","36381.6","205100.1",NA,"#N/B","NJ"
"IJzermonding","simp_10","simp_10c","10","c","35933.6","205486.1",NA,"#N/B","VJ"
"IJzermonding","simp_10","simp_10c","10","c","35933.6","205486.1",NA,"#N/B","NJ"
"IJzermonding","simp_10","simp_10n","10","n","35933.6","205488.1",NA,"#N/B","VJ"
"IJzermonding","simp_10","simp_10n","10","n","35933.6","205488.1",NA,"#N/B","NJ"
"IJzermonding","simp_10","simp_10o","10","o","35935.6","205486.1",NA,"#N/B","VJ"
"IJzermonding","simp_10","simp_10o","10","o","35935.6","205486.1",NA,"#N/B","NJ"
"IJzermonding","simp_10","simp_10w","10","w","35931.6","205486.1",NA,"#N/B","VJ"
"IJzermonding","simp_10","simp_10w","10","w","35931.6","205486.1",NA,"#N/B","NJ"
"IJzermonding","simp_10","simp_10z","10","z","35933.6","205484.1",NA,"#N/B","VJ"
"IJzermonding","simp_10","simp_10z","10","z","35933.6","205484.1",NA,"#N/B","NJ"
"IJzermonding","simp_11","simp_11c","11","c","36061.6","205390.1",NA,"#N/B","VJ"
"IJzermonding","simp_11","simp_11c","11","c","36061.6","205390.1",NA,"#N/B","NJ"
"IJzermonding","simp_11","simp_11n","11","n","36061.6","205392.1",NA,"#N/B","VJ"
"IJzermonding","simp_11","simp_11n","11","n","36061.6","205392.1",NA,"#N/B","NJ"
"IJzermonding","simp_11","simp_11o","11","o","36063.6","205390.1",NA,"#N/B","VJ"
"IJzermonding","simp_11","simp_11o","11","o","36063.6","205390.1",NA,"#N/B","NJ"
"IJzermonding","simp_11","simp_11w","11","w","36059.6","205390.1",NA,"#N/B","VJ"
"IJzermonding","simp_11","simp_11w","11","w","36059.6","205390.1",NA,"#N/B","NJ"
"IJzermonding","simp_11","simp_11z","11","z","36061.6","205388.1",NA,"#N/B","VJ"
"IJzermonding","simp_11","simp_11z","11","z","36061.6","205388.1",NA,"#N/B","NJ"
"Zwin","szwp_01","szwp_01c","1","c","79645.6","228270.1",2022-06-07,"szwp_01c_20220607","VJ"
"Zwin","szwp_01","szwp_01c","1","c","79645.6","228270.1",2022-08-23,"szwp_01c_20220823","NJ"
"Zwin","szwp_01","szwp_01n","1","n","79645.6","228272.1",2022-06-07,"szwp_01n_20220607","VJ"
"Zwin","szwp_01","szwp_01n","1","n","79645.6","228272.1",2022-08-23,"szwp_01n_20220823","NJ"
"Zwin","szwp_01","szwp_01o","1","o","79647.6","228270.1",2022-06-07,"szwp_01o_20220607","VJ"
"Zwin","szwp_01","szwp_01o","1","o","79647.6","228270.1",2022-08-23,"szwp_01o_20220823","NJ"
"Zwin","szwp_01","szwp_01w","1","w","79643.6","228270.1",2022-06-07,"szwp_01w_20220607","VJ"
"Zwin","szwp_01","szwp_01w","1","w","79643.6","228270.1",2022-08-23,"szwp_01w_20220823","NJ"
"Zwin","szwp_01","szwp_01z","1","z","79645.6","228268.1",2022-06-07,"szwp_01z_20220607","VJ"
"Zwin","szwp_01","szwp_01z","1","z","79645.6","228268.1",2022-08-23,"szwp_01z_20220823","NJ"
"Zwin","szwp_02","szwp_02c","2","c","80189.6","228430.1",2023-06-16,"szwp_02c_20230616","VJ"
"Zwin","szwp_02","szwp_02c","2","c","80189.6","228430.1",2023-09-07,"szwp_02c_20230907","NJ"
"Zwin","szwp_02","szwp_02n","2","n","80189.6","228432.1",2023-06-22,"szwp_02n_20230622","VJ"
"Zwin","szwp_02","szwp_02n","2","n","80189.6","228432.1",2023-09-07,"szwp_02n_20230907","NJ"
"Zwin","szwp_02","szwp_02o","2","o","80191.6","228430.1",2023-06-22,"szwp_02o_20230622","VJ"
"Zwin","szwp_02","szwp_02o","2","o","80191.6","228430.1",2023-09-07,"szwp_02o_20230907","NJ"
"Zwin","szwp_02","szwp_02w","2","w","80187.6","228430.1",2023-06-22,"szwp_02w_20230622","VJ"
"Zwin","szwp_02","szwp_02w","2","w","80187.6","228430.1",2023-09-07,"szwp_02w_20230907","NJ"
"Zwin","szwp_02","szwp_02z","2","z","80189.6","228428.1",2023-06-22,"szwp_02z_20230622","VJ"
"Zwin","szwp_02","szwp_02z","2","z","80189.6","228428.1",2023-09-07,"szwp_02z_20230907","NJ"
"Zwin","szwp_03","szwp_03c","3","c","79869.6","228846.1",2022-06-07,"szwp_03c_20220607","VJ"
"Zwin","szwp_03","szwp_03c","3","c","79869.6","228846.1",2022-08-23,"szwp_03c_20220823","NJ"
"Zwin","szwp_03","szwp_03n","3","n","79869.6","228848.1",2022-06-07,"szwp_03n_20220607","VJ"
"Zwin","szwp_03","szwp_03n","3","n","79869.6","228848.1",2022-08-23,"szwp_03n_20220823","NJ"
"Zwin","szwp_03","szwp_03o","3","o","79871.6","228846.1",2022-06-07,"szwp_03o_20220607","VJ"
"Zwin","szwp_03","szwp_03o","3","o","79871.6","228846.1",2022-08-23,"szwp_03o_20220823","NJ"
